titulo,texto,categoria,url,fecha
"Tiros en La Cerámica: robo, persecución policial y un sospechoso de 18 años muy grave","Un joven de 18 años está internado en terapia intensiva con cuatro heridas de arma de fuego por disparos que le efectuó un policía de la División Motorizada. La versión oficial indicó que tras la denuncia de un robo lo identificaron como sospechoso, pero se dio a la fuga y en la huida se enfrentó a tiros con el uniformado. El agente, que tenía impactos de bala en su chaleco, no resultó herido y fue demorado, pero el fiscal ordenó su libertad luego de unas horas.
El hecho ocurrió el miércoles por la noche en el barrio La Cerámica, puntualmente en un sector que en distintos momentos de este año se vio afectado por la violencia urbana. El punto álgido fue en mayo pasado, cuando con pocas horas de diferencia fueron asesinados a balazos tres adolescentes y un hombre. Todo ocurrió, tal como lo aseguraron vecinos e investigadores, en un contexto vinculado al narcomenudeo. Esa parece ser, según el relato del vecindario, la problemática que más afecta a la comunidad. Aunque también hablan de arrebatos constantes.
En este caso confluyeron ambos contextos, al menos según analizaron distintas fuentes vinculadas a la investigación. El desencadenante del operativo policial fue una denuncia por robo, aunque no está confirmado que el joven herido estuvo involucrado en ese hecho. Una hipótesis es que, por otra circunstancia, estaba armado y cuando los agentes de la Motorizada quisieron identificarlo se dio a la fuga. En ese intento de escapar, siempre según la versión policial, se enfrentó a balazos con un agente.
Sin embargo todo es materia de investigación, basada principalmente en la información policial. La misma indicó que cerca de las 22 del miércoles agentes de la Brigada Motorizada que patrullaban la zona recibieron por frecuencia radial las indicaciones de una denuncia por robo. La víctima, de 23 años, contó que un hombre en bicicleta le había arrebatado el celular en la zona de Zalaya y Baigorria.
Con esa información los agentes comenzaron a patrullar las calles de La Cerámica, hasta que en Anchoris y Coliqueo vieron a una persona con características similares al sospechoso que buscaban. Según este relato, el joven arrojó su bicicleta y comenzó a correr en dirección al norte hasta que llegó a República de Irak, donde desenfundó un arma y disparó en dirección al policía que lo perseguía. El agente explicó de esa manera que tuvo que repeler la agresión con su arma reglamentaria.
El joven herido fue identificado como Naim Tiziano E., de 18 años y con domicilio en el barrio. Después del presunto enfrentamiento corrió unos metros por República de Irak hacia el este, donde la calle se topa con las vías. Allí fue hallado herido por agentes de la Policía de Acción Táctica que lo aprehendieron y solicitaron un móvil del Sies que lo trasladó al Hospital Alberdi. Desde allí lo derivaron al Hospital Clemente Álvarez, donde pasó a quirófano de inmediato por la gravedad de una herida en la zona abdominal. Luego de la operación quedó internado en terapia intensiva, con asistencia respiratoria mecánica y bajo pronóstico reservado.
Por su parte, el suboficial Oscar David N., de 31 años, aseguró haber recibido disparos en su chaleco antibalas pero no resultó herido. En un principio la causa quedó a cargo del fiscal Adrián Spelta, que ordenó que el policía quedara demorado pero luego le otorgó la libertad. ""La investigación continúa pero por el momento las tareas investigativas dan cuenta de que los datos aportados coinciden con los resultados de las pericias realizadas"", informaron desde la Fiscalía Regional.
La investigación, a cargo de la Agencia de Control Policial, cuenta con un arma secuestrada, adjudicada al joven sindicado como quien se tiroteó con la policía. Se trata de una Bersa Thunder Pro, calibre 9 milímetros. En la escena del hecho, a su vez, se levantaron ocho vainas servidas que fueron enviadas a peritar. Además, se espera el resultado del dermotest al sospechoso, que está internado con custodia policial.
Según fuentes cercanas a la investigación, todavía no se pudo confirmar si el joven que resultó herido fue quien había asaltado a la mujer que realizó la denuncia. En ese sentido Naim Tiziano E. fue identificado por investigadores por su presunta vinculación a una mujer sospechosa de regentear el narcomenudeo en esa zona del barrio La Cerámica.
Esa persona también fue mencionada en mayo pasado, cuando tres adolescentes y un adulto fueron asesinados con pocas cuadras y horas de diferencia. A esta mujer se la vincula con personas que están presas en pabellones de alto perfil de la cárcel de Piñero e imputados en causas por asociaciones ilícitas dedicadas al comercio de drogas en distintas zonas de Rosario.
Principalmente por ese marco fue que este jueves por la mañana predominó el silencio entre los vecinos del barrio La Cerámica. ""Acá mientras hablamos me pueden estar viendo y después me tirotean la casa"", resumió una mujer para argumentar su decisión de no decir una palabra acerca de lo que había ocurrido la noche anterior. En tanto, a unas cuadras de distancia, en un pasillo de Rivera al 2500 la abuela de Naim E. contó que aguardaba información sobre lo ocurrido con su nieto mientras la madre del chico esperaba un nuevo parte médico en el Heca.",Policiales,https://www.lacapital.com.ar/policiales/tiros-la-ceramica-robo-persecucion-policial-y-un-sospechoso-18-anos-muy-grave-n10096130.html,2023-10-19T18:22:00
"Newell's viajó con 25 jugadores, con un retorno tras mucho tiempo","El plantel de Newell's que viajó a Buenos Aires para enfrentar este viernes a Tigre (a las 16.45, TNT Sports) lo hizo con la cifra inusual de 25 jugadores, de los cuales dos quedarán afuera del banco de suplentes. Entre ellos se destacan dos regresos, uno luego de una suspensión, y otro después de un largo proceso de recuperación. Los dos son delanteros y habrá que ver si tendrán un lugar asegurado junto a Gabriel Heinze a la hora de salir al césped del Coliseo de Victoria.
El once rojinegro parece salir de memoria, con el tradicional 4-3-3: Lucas Hoyos; Armando Méndez, Gustavo Velázquez, Guillermo Ortiz y Angelo Martino; Iván Gómez, Juan Sforza y Cristian Ferreira; Ramiro Sordo, Jorge Recalde y Brian Aguirre. Es decir, los mismos que vienen de ganarle a San Lorenzo en el Nuevo Gasómetro 3 a 0, renovando las chances de entrar a los cuartos de final de la Copa de la Liga y a la próxima Copa Sudamericana, a la vez que salvaguardando la continuidad de Gabriel Heinze.
Jugadores a disposición de Gabriel Heinze para el encuentro de mañana. pic.twitter.com/qifg6P3Jhx
Y entre los 25 que viajaron en la tarde del jueves desde el Complejo Jorge Griffa están Guillermo May, quien había recibido dos fechas de suspensión (Central y San Lorenzo) y Francisco González. Panchito se rompió ligamentos cruzados a principios de año, se recuperó bien, disputó encuentros de reserva y fue citado de nuevo a la primera en esta semana. Heinze lo subió al colectivo y habrá que ver si lo manda al banco. Si eso ocurre, los que tendrían número puesto para salir son Giovanni Chiaverano (al banco por primera vez ante el Santo) y Genaro Rossi.",Ovación,https://www.lacapital.com.ar/ovacion/newells-viajo-25-jugadores-un-retorno-mucho-tiempo-n10096204.html,2023-10-19T18:18:00
"En un clima tenso en la City, los dólares financieros subieron y el blue estuvo paralizado","A tres días de la elección presidencial, los dólares financieros cotizaron este jueves con subas y se distanciaron del blue, que retrocedió a $900, pero casi sin operaciones, en una plaza cambiaria marginal que está paralizada.
El precio de $900 es casi testimonial, ya que prácticamente no hubo operaciones con el blue, explicaron especialistas del mercado cambiario.
El dólar ""Contado con Liquidación"" (CCL) -que utilizan las empresas para girar divisas al exterior- y el MEP -usado por las clases medias- subieron en una jornada marcada por la continuidad de la baja del dólar blue y de los allanamientos en la City.
Se trató, además, de un día clave, dado que es el último en el que se puede dolarizar carteras previo a las elecciones (si se hace el viernes, se deberá enfrentar el cierre de la operación luego de los comicios).
En ese marco, el dólar CCL subió $11,3, hasta los $959,97. La brecha con el oficial se ubicó en 174%, y la diferencia con el blue es de $60, le saca esa diferencia al informal.
Por su parte, el dólar MEP subió $25, hasta los $909. Así, este dólar bursátil queda $9,90 por arriba del blue, y el spread con el tipo de cambio oficial se ubicó en 160%.
Con solo una jornada pendiente antes de las elecciones, el ministro de Economía, Sergio Massa, echó mano a los recursos que le quedaban para evitar una nueva disparada del dólar blue.
Según especialistas, parece haberle logrado, al costo de tener un mercado informal paralizado por controles y allanamientos.
El precio del billete cedió, aunque sin operaciones reales en el mercado: hay sitios que informaron incluso que su precio es $1.010.
En tanto, en las sucursales bancarias se observaron colas y nerviosismo por parte de los clientes. Cerca de las 16, las pocas cuevas que vendían lo hacían ""a un mínimo de $1.000"", aunque también se cerraron operaciones hasta a $1.050, que llegaron a ser reflejadas por otro de los portales que informe sobre el blue.
Incluso hizo ruido el paro lanzado por el gremio kirchnerista La Bancaria, que convertiría al viernes en un virtual feriado bancario, y así de paso evitar cualquier sobresalto, pero luego el gremio lo levantó.
Así, en un mercado enrarecido, el precio del dólar paralelo es más bien ""testimonial"", sólo se ve en las pantallas de las plataformas que siguen el día a día de la cotización de los diferentes tipos de cambio.
El blue sigue la tendencia registrada este miércoles, cuando retrocedió más de $80 en la City, aunque en un mercado sin compradores ni vendedores.
El miércoles algunos jugadores del mercado remarcaron que la baja -promocionada desde allegados a Massa- fue ""ficticia"", ya que no se dieron prácticamente operaciones.
""Fue para mostrarle al Gobierno que estaba bajando, pero no hubo operaciones a ese precio, porque la oferta real no existió"", dijo una fuente con acceso al sistema cambiario porteño.
Y contaron que a quienes se animaban a esquivar los controles para comprar, ""les pedían hasta $980"".
Algo similar ocurrió este jueves, donde en algunas casas de cambio informaron un valor por encima de $1.000 para el billete, pero aclararon que no hay operaciones.
En las entidades bancarias se notó mayor afluencia de clientes, que realizaron tanto retiros de dólares como de pesos. En distintos puntos de la Ciudad y del país se registraron largas filas y mayor demanda también para acceder a cajas de seguridad.
Ocurre que la Asociación Bancaria había llamado a un paro para este viernes en las sucursales de las entidades de los dos bancos más grandes de la Argentina, el Santander y el Galicia, y también del Supervielle.
Entonces, muchos clientes se apuraron a ir este jueves por temor a encontrarse con las persianas bajas en el último día de la semana.
Finalmente, el Ministerio de Trabajo llamó a conciliación obligatoria y el gremio la aceptó, por lo que este viernes las entidades funcionarán con normalidad.",Economía,https://www.lacapital.com.ar/economia/en-un-clima-tenso-la-city-los-dolares-financieros-subieron-y-el-blue-estuvo-paralizado-n10096199.html,2023-10-19T18:09:00
Un pueblo puntano elegido entre los más lindos del mundo,"La Carolina, ubicada en el corazón de las sierras centrales de San Luis, recibió este jueves el reconocimiento “Best Tourism Villages” a los pueblos turísticos más lindos del mundo durante la 25Asamblea General de la Organización Mundial del Turismo (OMT), que se desarrolla en la ciudad de Samarcanda, en Uzbekistán.
Se trata de una distinción que tiene como objetivo visibilizar experiencias y roles de la actividad turística en el desarrollo local desde sus dimensiones sociales, ambientales y económicas, y La Carolina fue postulada a través de la gestión de la Secretaría de Turismo puntana y el Ministerio de Turismo y Deportes de la Nación.
“Best Tourism Villages” reconoce destinos de turismo rural (en esta edición fueron 54 de todo el mundo) con activos culturales y naturales acreditados, un compromiso con la preservación de los valores comunitarios y un compromiso claro con la innovación y la sostenibilidad en las dimensiones económica, social y ambiental, según se explica en la página web la OMT.
Las localidades deben tener baja densidad demográfica (hasta 15 mil habitantes), estar situados en un paisaje natural y/o cultural característico y compartir valores y estilos de vida propios de la región puestos en valor turístico.
El pueblo de La Carolina es una larga callecita empedrada que sube y se pierde entre cerros, rodeada de casas de piedra que conservan el estilo colonial y la nostalgia de haber sido cuna de los míticos buscadores de oro.
Hoy, convertido en uno de los principales atractivos turísticos de San Luis, el lugar atrae a grandes y chicos por sus opciones: expediciones al interior de las minas, visitas a la Iglesia de piedra, cabalgatas, recorrida por la gruta con pinturas rupestres y la histórica Casa de Juan Crisóstomo Lafinur, actualmente Museo de la Poesía Manuscrita, todo en conjunción con una gastronomía autóctona.
Con poco más de 300 habitantes, recostado al pie del Cerro Tomolasta, a una altura de más 1600 metros sobre el nivel del mar y en el centro mismo de las sierras sanluiseñas, recorren el pueblo en forma de cuña dos cauces de agua, el Río Amarillo y el río Las Invernadas, que se unen formando el río Grande.
Al conocerse el reconocimiento, el secretario de Turismo de San Luis, Luis Macagno, destacó que es un “gran orgullo” para la provincia y para La Carolina esta distinción, que calificó como  “la más importante que se otorga a un destino a nivel global”, al tiempo que refirió que “se trabajó mucho en la presentación”.
“Confiábamos en que La Carolina iba a tener una posición destacada, pero nunca esta nivel de reconocimiento por parte de la OMT. Hoy es un antes y un después para el turismo de San Luis”, sostuvo el funcionario puntano.
“Este pueblo de altura y calles empedradas fue el epicentro de la fiebre del oro en Argentina durante los siglos XVIII y XIX, primero con los españoles, luego con los ingleses, quienes agotaron los recursos de sus montañas dejando un pasivo ambiental en la región”, detalló Macagno.
El funcionario agregó que “afortunadamente de la mano del turismo sustentable, rescatando y poniendo en valor su maravillosa historia, La Carolina supo crecer y generar desarrollo y oportunidades para su gente, y hoy la cultura minera atraviesa todo el lugar, con las minas abandonadas que se pueden visitar, buscar oro de manera artesanal en su Río Amarillo, con sus pirqueros que, con su oficio ancestral siguen construyendo en piedra casas y pircas por toda la zona”.
Además de La Carolina, fueron distinguidos con el “Best Tourism Villages” otros 54 pueblos del mundo.",Información General,https://www.lacapital.com.ar/informacion-general/un-pueblo-puntano-elegido-los-mas-lindos-del-mundo-n10096190.html,2023-10-19T18:07:00
La Bancaria acordó un adelanto para octubre y el mínimo será casi de 540 mil pesos,"La Asociación Bancaria (AB) y las cámaras empresarias del sector acordaron hoy en la continuidad de la negociación paritaria del año un adelanto del 21,8% para este mes, lo que sumado al 6,2% ya convenido y retroactivo al 1º de septiembre totalizó un aumento del 28%, informó la entidad sindical.
De esa forma, el ingreso mínimo de los trabajadores de la actividad será desde este mes de casi 540 mil pesos, informó la organización gremial en un comunicado.
El secretario general de la AB, Sergio Palazzo, y el secretario nacional de Prensa del sindicato, Claudio Bustelo, explicaron que esas mejoras salariales serán aplicadas sobre todas las remuneraciones y adicionales convencionales y no convencionales sobre la base de los ingresos de diciembre, lo que totalizó un aumento del 125% desde enero hasta octubre de este año.
El incremento de octubre será otorgado como adelanto, ya que “si la inflación superase el 125% se ajustará de forma automática, por lo que las entidades financieras tendrán entonces que aplicar la diferencia salarial retroactiva” que corresponda.
De esta forma, el salario mínimo inicial bancario, más participación en las Ganancias (ROE), será desde octubre de 539.826,18 pesos, teniendo en cuenta los 521.000,13  pesos y los 18.826,05 pesos por ingreso inicial y Ganancias, detalló la organización.
Los dirigentes sindicales añadieron que el bono por el Día del Bancario, el 6 de noviembre próximo y no laborable, fue determinado en 464.453,59 pesos “como mínimo”.
A partir de este mes no se descontará Ganancias a los trabajadores con ingresos de hasta 15 salarios mínimos, vitales y móviles, ya que rige el decreto del Poder Ejecutivo que propició el ministro de Economía, Sergio Massa y, en ese sentido, el año próximo la recientemente sancionada ley del Congreso eliminará el tributo para la cuarta categoría.
“Todo ello demuestra una vez más que la organización sindical continúa luchando sin descanso por el ingreso real de los trabajadores bancarios, salvaguardando y mejorando  el poder adquisitivo de los representados por la Bancaria”, concluyeron los dirigentes.",Economía,https://www.lacapital.com.ar/economia/la-bancaria-acordo-un-adelanto-octubre-y-el-minimo-sera-casi-540-mil-pesos-n10096178.html,2023-10-19T18:07:00
Evacuaron la Amia por una amenaza de bomba,"El edificio de la Amia tuvo que ser evacuado este jueves por una amenaza de bomba y tras una inspección de las instalaciones se comunicó que el resultado de la pesquisa fue negativo.
Esta amenaza de bomba fue similar a las que recibieron la embajada de Israel y de Estados Unidos este miércoles, a través de correos electrónicos.
Tras la amenaza a la Amia, efectivos de la Policía Federal y del Escuadrón Antibombas realizaron una inspección en las instalaciones.
Luego de revisar el lugar, los efectivos no encontraron nada.
En tanto, este jueves por la mañana, un hombre fue detenido acusado de ser el autor de las amenazas de bomba vía mail a las embajadas de Israel y Estados Unidos.
La detención del hombre se llevó a cabo tras la recolección de información de peritos informáticos e investigadores de la Policía Federal, quienes descubrieron que desde su vivienda, en la localidad bonaerense de Don Torcuato, habían salido los mensajes amenazantes hacia las embajadas.",Información General,https://www.lacapital.com.ar/informacion-general/evacuaron-la-amia-una-amenaza-bomba-n10096175.html,2023-10-19T17:22:00
Estados Unidos emitió una alerta de seguridad mundial por posibles atentados,"El Departamento de Estado emitió este jueves una alerta de seguridad mundial para los estadounidenses en el extranjero en medio del conflicto entre Israel y Hamás, citando el aumento de las tensiones en varios lugares del mundo y la posibilidad de ataques extremistas y violencia contra sus ciudadanos.
La alerta no se refería a ningún acontecimiento mundial concreto, pero se conoce en el escenario de conflicto en Oriente Medio, después de que el grupo islamista palestino Hamás atacara Israel el 7 de octubre y de que el Estado judío bombardeara Gaza con ataques aéreos que causaron miles de muertos.
Se produjeron manifestaciones en Cisjordania, Irán, Jordania, Líbano, Túnez y otros lugares, en medio de la indignación por una explosión ocurrida el martes en un hospital de Gaza.
Las autoridades palestinas culparon a un ataque aéreo israelí, pero Israel lo negó. Estados Unidos ha afirmado que dispone de datos que demuestran que Israel no fue responsable del mortífero ataque.
En Washington, el fiscal general Merrick Garland declaró este jueves que el Departamento de Justicia está vigilando el aumento de las amenazas contra comunidades judías, musulmanas y árabes en Estados Unidos relacionadas con la guerra de Israel contra Hamás en la Franja de Gaza.",El Mundo,https://www.lacapital.com.ar/el-mundo/estados-unidos-emitio-una-alerta-seguridad-mundial-posibles-atentados-n10096180.html,2023-10-19T17:20:00
Muestran en pantallas gigantes de Rosario un video sobre los israelíes secuestrados por Hamás,"La comunidad hebrea de Rosario publicó un video que se puede apreciar en pantallas gigantes de la ciudad donde se exhiben a las más de 200 personas secuestradas por las tropas rebeldes del movimiento islámico Hamás en su irrupción al Estado de Israel perpetrado el pasado 7 de octubre, con más de 1.400 muertos, 4.600 heridos en ese territorio.
El número de personas que se dan por secuestradas por el movimiento Hamás durante sus recientes ataques en Israel ascendió a 203, según señaló este jueves el Ejército de Israel, que antes había informado de 199 rehenes, entre los que se encuentran niños, adolescentes y adultos.
“De momento, hemos notificado a las familias de 203 personas secuestradas”, indicó el vocero militar israelí general Daniel Hagari, informó la agencia de noticias Sputnik.
El pasado 7 de octubre, Hamas lanzó miles de misiles desde la Franja de Gaza en un ataque sin precedentes y realizó una incursión armada en las zonas fronterizas del sur de Israel, por lo que Israel se declaró “en guerra”.
En respuesta a esos ataques, el Ejército israelí movilizó a 360 mil reservistas, lanzó varias oleadas de ataques aéreos sobre Gaza y está preparando una ofensiva terrestre.
Desde el 9 de octubre, Israel mantiene el enclave palestino sin provisiones básicas, si bien reinició el suministro de agua para el sur de Gaza, adonde se desplazan estos días cientos de miles de civiles por miedo a una invasión que se da por inminente.
Según la ONU, la orden de evacuación emitida por Israel afectará a más de 1 millón de personas, la mitad de la población de Gaza, y podría acarrear consecuencias humanitarias devastadoras.
Las hostilidades causaron hasta la fecha más de 1.400 muertos y más de 4.600 heridos en Israel, y más de 3.400 muertos y unos 12.060 heridos en la Franja de Gaza, según las autoridades médicas palestinas e israelíes.
Se suman a estas víctimas rehenes que Hamas ha capturado en Israel. El movimiento Hamás afirma que la cifra de secuestrados es de 200 a 250.",La Ciudad,https://www.lacapital.com.ar/la-ciudad/muestran-pantallas-gigantes-rosario-un-video-los-israelies-secuestrados-hamas-n10096185.html,2023-10-19T17:18:00
Inflación récord en Santa Fe: más del 100% en 2023,"El Instituto Provincial de Estadísticas y Censos informó este jueves que la inflación de septiembre fue del 12,5 por ciento, mismo valor que en agosto. De esta forma, en los últimos dos meses, el Índice de Precios al Consumidor (IPC) en Santa Fe se disparó un 25 por ciento.
El organismo señaló que la acumulada en lo que va del año es del 101,8 por ciento y la interanual trepó al 136,1 por ciento.
El 12,5 por ciento de septiembre volvió a marcar otra fuerte alza de precios en el costo de vida. Estuvo marcada por el segmento educación, que creció un 15,2 por ciento; seguido por ""equipamiento y mantenimiento del hogar"" con 14,7 por ciento; ""alimentos y bebidas"" un 14,2 por ciento; indumentaria 13,5 por ciento.
Todos los rubros estuvieron por encima del 10 por ciento, a excepción de ""vivienda y servicios básicos"" que se ubicó en el 5,2 por ciento.
En lo que va del año en curso, el segmento que más creció fue ""alimentos y bebidas"" con un 116,9 por ciento; le siguió educación con el 114,8 por ciento y Equipamiento y mantenimiento del hogar con el 108,2.
El valor provincial de septiembre (12,5%) que dio a conocer el Ipec Santa Fe es menor que el medido a nivel nacional por el Indec, que había sido del 12,7%, tres décimas más que en la medición de agosto, cuando se ubicó en 12,4%
De esta forma, el Índice de Precios al Consumidor nacional acumula un incremento de 103,2% en los primeros nueve meses del corriente año; un 1,4 por ciento más que en Santa Fe. La interanual a nivel nacional fue del 138,3% interanual, contra 136,1 por ciento a nivel provincial.
Arrastre y devaluación
Desde el equipo económico nacional señalaron que el IPC en el noveno mes del año estuvo muy influido por el arrastre de agosto y por el efecto de la devaluación del 22% en el tipo de cambio mayorista que tuvo lugar el pasado 14 de agosto, tras las elecciones primarias.
Para octubre, contrariamente a lo observado en agosto y septiembre, en el Palacio de Hacienda esperan una desaceleración de la inflación.
En ese sentido, desde la Secretaría de Política Económica revelaron esta tarde que la suba de precios acumulada en las últimas cuatro semanas fue de 7,5%, consolidando así una tendencia a la baja tras los incrementos de agosto y septiembre.
La división de mayor aumento en el mes fue Prendas de vestir y calzado (15,7%), impulsada por el cambio de temporada, explicó el Indec; en el año el rubro acumula un alza de 88,2% y 118,6% en los últimos 12 meses.
Le siguió Recreación y cultura (15,1%), principalmente por la suba en los servicios de televisión por cable, indicó el organismo a cargo de Marco Lavagna; la división sumó en los primeros nueve meses del año un aumento de 114,0% y en un año 146,3%.
La categoría Alimentos y bebidas no alcohólicas, con un alza mensual de 14,3%, acumuló entre enero y septiembre un incremento de 117,5% y en la comparación interanual, 150,1%.
La división con mayor incidencia en todas las regiones fue Alimentos y bebidas no alcohólicas (14,3%); y, al interior de la división, impactó la suba de Carnes y derivados, Pan y cereales y Frutas.
Por productos, el mayor incremento lo registró la banana (46,2%); seguida por el arroz blanco simple (26,4%), la manteca (23,6%), la sal fina (21,2%), huevos (18,7%), jamón cocido (18,4%), pollo (18,2%), salchichón (17,9%), naranja (17,8%), salame (17,7%), cuadril (17,6%)
En el otro extremo, la lechuga bajó 13,2% y el tomate redondo, 1,1%; mientras que completaron la lista de los menores aumentos, zapallo anco (+2,3%), yogur firme (+3,1%), pan de mesa (+5,8%), queso cremoso (+5,9%) y jabón en polvo para ropa (+6,4%).
En referencia al rubro alimentos, desde el equipo económico reconocieron que en lo que va de octubre se mantiene en valores altos, especialmente en lo que hace al precio de la carne.
En septiembre, las dos divisiones que registraron las menores variaciones fueron Educación (8,1%) y Vivienda, agua, electricidad y Otros combustibles (8,5%).
Por categorías, los bienes y servicios estacionales lideraron el aumento del período con una suba de 14,7%, seguida por el IPC Núcleo (13,4%), mientras que regulados registró un incremento de 8,3%.
También los regulados se movieron al alza en el interior del país, con incrementos en transporte y tarifas en algunas provincias.
Por regiones, el mayor incremento lo registró la Patagonia, con un alza de 14% en el IPC; seguida por Cuyo, 13,7%; Noroeste, 13,2%; Pampeana, 13,1%; Noreste, 13%; y GBA, 12,2%.
En el caso de la Patagonia, el mayor aumento fue en el rubro Periódicos, diarios, revistas, libros y artículos de papelería (21,3%), seguido por Alimentos (18%).
En el otro extremo, en la región GBA, la suba más alta fue en Prendas de vestir y materiales (18%), seguido por Calzado (15,9%).",Economía,https://www.lacapital.com.ar/economia/inflacion-record-santa-fe-mas-del-100-2023-n10096179.html,2023-10-19T16:38:00
Pullaro defendió a su amigo Santoro del ataque de Milei y mandó una señal hacia un eventual balotaje,"A tres días de las elecciones presidenciales, Maximiliano Pullaro se despegó de Javier Milei y cruzó al candidato presidencial de La Libertad Avanza (LLA). El gobernador electo de Santa Fe salió en defensa de su amigo radical Leandro Santoro, hoy candidato de Unión por la Patria, en una jugada que podría adelantar movimientos en la UCR de cara a un eventual balotaje.
Este miércoles, en su cierre de campaña en el Movistar Arena en Buenos Aires, Milei fustigó al candidato a jefe de gobierno porteño de UxP: ""Un personaje nefasto, Santoro, empezó a pedir que no nos dieran espacio en los medios a los liberales. Ahí me di cuenta de que los liberales debíamos presentarnos y dar la batalla. Y aquí estamos y vamos a ganar”.
No es la primera vez que Milei embiste a Santoro. En una entrevista, el candidato de LLA reconoció que las críticas del fundador de la agrupación Los Irrompibles lo movilizaron a llevar su batalla cultural al terreno de la política partidaria.
“Milei agrede a Leandro Santoro como si fuera un enemigo y no un adversario. Tengo diferencias claras con Leandro, pero respeto mucho su trayectoria y sus ideas”, escribió Pullaro en su cuenta de X. Sin embargo, su apoyo trascendió el plano individual y le pegó por antidemocrático.
“La matriz autoritaria de Milei también le impide ser más respetuoso con la Unión Cívica Radical, el partido de la democracia y las instituciones”, contraatacó.
.@JMilei agrede a @SantoroLeandro como si fuera un enemigo y no un adversario. Tengo diferencias claras con Leandro, pero respeto mucho su trayectoria y sus ideas. La matriz autoritaria de Milei también le impiden ser más respetuoso con la Unión Cívica Radical, el partido de la…
“A Maxi le resultó injusto el tono y las formas de Milei. Era necesario que un futuro gobernador plantee una crítica y una advertencia sobre esas situaciones”, explican desde el entorno del sucesor de Omar Perotti.
De esta forma, Pullaro se corrió de la posición que tomó después de las Paso del 13 de agosto. En ese momento, dijo que en el caso de una segunda vuelta entre Massa y Milei se inclinaría por el libertario. ""El kirchnerismo es lo peor que nos puede pasar"", argumentó en esa oportunidad en El Tres.
Desde el búnker del radical explicaban que había mucho voto cruzado entre Milei y Pullaro y no querían perder apoyos camino a las generales.
Con la espalda ancha tras sacar un millón de votos en las elecciones del 10 de septiembre, Pullaro se calzó los guantes para bancar a su viejo compañero de la Juventud Radical. Ambos estuvieron muy cerca de Raúl Alfonsín a comienzos de los 2000.
Hace un mes, Pullaro y Santoro coincidieron en un canal porteño de noticias y blanquearon su amistad de hace más de dos décadas. Una situación impensada en el clímax de la grieta entre kirchnerismo y antikirchnerismo, pero que hoy, con la emergencia de Milei y la redefinición del campo político, aparece posible.
Si bien Pullaro acompaña a Patricia Bullrich y pide el voto para la candidata presidencial de Juntos, en su círculo más próximo no descartan ningún escenario. Por ejemplo, que se produzca una segunda vuelta y que sus protagonistas sean Milei y Massa.
En ese caso, Juntos por el Cambio (JxC) enfrentaría un riesgo cierto de balcanización. De un lado, quienes pueden sentirse atraídos por las ideas de Milei y ven la posibilidad de ser dadores de gobernabilidad, como Mauricio Macri y el ala dura del PRO. Del otro, quienes ven con espanto las propuestas del libertario —que reconoció haberle puesto a un muñeco la cara de Alfonsín para pegarle trompadas y descargar tensiones— y podrían arrimarse al gobierno de unidad nacional que propone Massa.
En este segundo lote podrían entrar Horacio Rodríguez Larreta, Gerardo Morales y el grupo que lidera Martín Lousteau, referente nacional de Pullaro. Hombres de partido, en el núcleo del oriundo de Hughes dicen que acatarán la línea de la conducción nacional, pero advierten que ya no son una organización nacional y estructurada.
“Cuando no tenemos candidato cada uno hace lo que se le canta”, dice un armador del partido, que distingue dos grupos dentro del universo radical. “La militancia de comité está más cerca de Massa que de Milei, pero hay un electorado gorila que vota al no peronismo, sea quien sea”, indica.",Política,https://www.lacapital.com.ar/politica/pullaro-defendio-su-amigo-santoro-del-ataque-milei-y-mando-una-senal-un-eventual-balotaje-n10096066.html,2023-10-19T15:53:00
